u,v,osmid,highway_1,width_final,length,Tmrt_06,Tmrt_07,Tmrt_08,Tmrt_09,Tmrt_10,Tmrt_11,Tmrt_12,Tmrt_13,Tmrt_14,Tmrt_15,Tmrt_16,Tmrt_17,Tmrt_18,Tmrt_19,Ta_idw_06,RH_idw_06,UTCI_06,Ta_idw_07,RH_idw_07,UTCI_07,Ta_idw_08,RH_idw_08,UTCI_08,Ta_idw_09,RH_idw_09,UTCI_09,Ta_idw_10,RH_idw_10,UTCI_10,Ta_idw_11,RH_idw_11,UTCI_11,Ta_idw_12,RH_idw_12,UTCI_12,Ta_idw_13,RH_idw_13,UTCI_13,Ta_idw_14,RH_idw_14,UTCI_14,Ta_idw_15,RH_idw_15,UTCI_15,Ta_idw_16,RH_idw_16,UTCI_16,Ta_idw_17,RH_idw_17,UTCI_17,Ta_idw_18,RH_idw_18,UTCI_18,Ta_idw_19,RH_idw_19,UTCI_19
4177453091,4177453089,417131901,residential,6.0,24.2157475555749,24.17189598083496,32.411861419677734,42.98194122314453,53.819725036621094,61.28486633300781,63.94196319580078,66.49688720703125,65.56243896484375,66.60556030273438,64.47702026367188,61.77619934082031,59.179595947265625,53.919227600097656,46.690887451171875,29.0625897069466,74.90350062961424,30.4,29.212023509396765,74.35869001821786,32.4,29.975135072734428,72.07683793997624,35.5,31.401373288942594,67.3869208089487,38.9,32.738615818802316,63.222654956814054,41.6,34.024733186414934,59.51270695636079,43.0,34.79104216191675,57.13576586688834,44.1,35.58091822302091,54.76065203481318,44.5,35.89340504329441,53.82046487832907,45.0,36.37136542314638,52.1877847058106,44.8,36.3830168121728,51.96700162128485,44.0,35.748840599584234,53.945029749039435,42.7,35.10555708332605,55.69945319388617,41.1,34.178765134708314,58.69185321211547,38.7
4177453089,4177453091,417131901,residential,6.0,24.2157475555749,24.17189598083496,32.411861419677734,42.98194122314453,53.819725036621094,61.28486633300781,63.94196319580078,66.49688720703125,65.56243896484375,66.60556030273438,64.47702026367188,61.77619934082031,59.179595947265625,53.919227600097656,46.690887451171875,29.0625897069466,74.90350062961424,30.4,29.212023509396765,74.35869001821786,32.4,29.975135072734428,72.07683793997624,35.5,31.401373288942594,67.3869208089487,38.9,32.738615818802316,63.222654956814054,41.6,34.024733186414934,59.51270695636079,43.0,34.79104216191675,57.13576586688834,44.1,35.58091822302091,54.76065203481318,44.5,35.89340504329441,53.82046487832907,45.0,36.37136542314638,52.1877847058106,44.8,36.3830168121728,51.96700162128485,44.0,35.748840599584234,53.945029749039435,42.7,35.10555708332605,55.69945319388617,41.1,34.178765134708314,58.69185321211547,38.7
4177453091,4177453093,417131901,residential,6.0,25.256957723940044,24.190059661865234,34.51597595214844,43.78666687011719,54.256072998046875,61.689430236816406,64.20771789550781,66.66414642333984,65.51676940917969,66.37307739257812,65.1618423461914,62.50415802001953,60.157142639160156,55.018131256103516,47.832298278808594,29.06043980503515,74.90893720373592,30.4,29.209636273262575,74.36558676034203,32.9,29.973735328946763,72.07995369333395,35.7,31.400785238408375,67.38857532185013,39.0,32.73879062326692,63.222570815065616,41.7,34.02502639792602,59.520180905736396,43.1,34.790927957539296,57.14272890598984,44.2,35.58218109937076,54.76652572126126,44.5,35.89481152550937,53.824835737176585,44.9,36.373602685539964,52.1846550690905,44.9,36.383952854990916,51.96875350485013,44.2,35.750285754141075,53.947084886586154,43.0,35.10535855682508,55.70696538096212,41.4,34.17835801998849,58.69748801093164,38.9
4177453093,4177453091,417131901,residential,6.0,25.256957723940044,24.190059661865234,34.51597595214844,43.78666687011719,54.256072998046875,61.689430236816406,64.20771789550781,66.66414642333984,65.51676940917969,66.37307739257812,65.1618423461914,62.50415802001953,60.157142639160156,55.018131256103516,47.832298278808594,29.06043980503515,74.90893720373592,30.4,29.209636273262575,74.36558676034203,32.9,29.973735328946763,72.07995369333395,35.7,31.400785238408375,67.38857532185013,39.0,32.73879062326692,63.222570815065616,41.7,34.02502639792602,59.520180905736396,43.1,34.790927957539296,57.14272890598984,44.2,35.58218109937076,54.76652572126126,44.5,35.89481152550937,53.824835737176585,44.9,36.373602685539964,52.1846550690905,44.9,36.383952854990916,51.96875350485013,44.2,35.750285754141075,53.947084886586154,43.0,35.10535855682508,55.70696538096212,41.4,34.17835801998849,58.69748801093164,38.9
4177453093,4177453095,417131901,residential,6.0,26.39467413235194,24.16036033630371,34.266929626464844,43.49138259887695,53.90520095825195,61.32314682006836,63.75001525878906,66.2035140991211,65.51284790039062,66.37447357177734,64.61480712890625,61.84182357788086,59.34675598144531,54.05443572998047,46.84649658203125,29.058338079981095,74.91408594548223,30.4,29.207265597314873,74.37221799491398,32.9,29.972356711721744,72.08281750473765,35.6,31.40018416552404,67.39014269665594,38.9,32.73897511677197,63.22238687849078,41.6,34.02535830270271,59.5279483064788,43.0,34.79086057251014,57.149840736516616,44.1,35.58356666312833,54.77247659074896,44.5,35.8963248134494,53.82914504802285,44.9,36.37598024116055,52.18113996328824,44.8,36.38498665864062,51.97032467811576,44.0,35.751842730034504,53.948933571118566,42.8,35.105198704156415,55.71452113680943,41.1,34.17796729475251,58.70315311424513,38.7
4177453095,4177453093,417131901,residential,6.0,26.39467413235194,24.16036033630371,34.266929626464844,43.49138259887695,53.90520095825195,61.32314682006836,63.75001525878906,66.2035140991211,65.51284790039062,66.37447357177734,64.61480712890625,61.84182357788086,59.34675598144531,54.05443572998047,46.84649658203125,29.058338079981095,74.91408594548223,30.4,29.207265597314873,74.37221799491398,32.9,29.972356711721744,72.08281750473765,35.6,31.40018416552404,67.39014269665594,38.9,32.73897511677197,63.22238687849078,41.6,34.02535830270271,59.5279483064788,43.0,34.79086057251014,57.149840736516616,44.1,35.58356666312833,54.77247659074896,44.5,35.8963248134494,53.82914504802285,44.9,36.37598024116055,52.18113996328824,44.8,36.38498665864062,51.97032467811576,44.0,35.751842730034504,53.948933571118566,42.8,35.105198704156415,55.71452113680943,41.1,34.17796729475251,58.70315311424513,38.7
4177453095,4177453096,417131920,residential,6.0,36.09539807621133,24.14570770263672,34.27029724121094,43.48115234375,53.94600219726563,61.3945556640625,63.864288330078125,66.36363525390625,65.62117919921874,66.45556640625,64.764111328125,62.0085693359375,59.499267578125,54.17235107421875,46.9533447265625,29.057678816493663,74.91275299763323,30.4,29.20634807570274,74.37235971457807,32.9,29.972118530832656,72.07977645484539,35.6,31.400779947508877,67.38568374414967,38.9,32.74034539891598,63.216284930850705,41.7,34.027121951236836,59.517370390151775,43.0,34.79071824072945,57.14422623608507,44.1,35.585138742695804,54.76204191919569,44.5,35.89778741229573,53.82074816234808,44.9,36.37894947737495,52.16871414814814,44.9,36.38612344941458,51.96145836594703,44.1,35.75290066178437,53.94252917767938,42.8,35.105455795562605,55.71244527062461,41.2,34.17787813954425,58.69678827786819,38.7
4177453096,4177453095,417131920,residential,6.0,36.09539807621133,24.14570770263672,34.27029724121094,43.48115234375,53.94600219726563,61.3945556640625,63.864288330078125,66.36363525390625,65.62117919921874,66.45556640625,64.764111328125,62.0085693359375,59.499267578125,54.17235107421875,46.9533447265625,29.057678816493663,74.91275299763323,30.4,29.20634807570274,74.37235971457807,32.9,29.972118530832656,72.07977645484539,35.6,31.400779947508877,67.38568374414967,38.9,32.74034539891598,63.216284930850705,41.7,34.027121951236836,59.517370390151775,43.0,34.79071824072945,57.14422623608507,44.1,35.585138742695804,54.76204191919569,44.5,35.89778741229573,53.82074816234808,44.9,36.37894947737495,52.16871414814814,44.9,36.38612344941458,51.96145836594703,44.1,35.75290066178437,53.94252917767938,42.8,35.105455795562605,55.71244527062461,41.2,34.17787813954425,58.69678827786819,38.7
4177453094,4177453093,417131917,residential,6.0,53.89657504915475,24.14336903889974,34.43822224934896,43.68940226236979,54.18964131673177,61.6484375,64.19090270996094,66.75144449869792,65.7066650390625,66.58660888671875,64.63125610351562,61.89561462402344,59.406901041666664,54.14551798502604,46.922505696614586,29.059871867553518,74.90616554693774,30.4,29.208773292987736,74.3647082690526,32.9,29.973649374569934,72.07521159630056,35.6,31.40175828546374,67.38190998057291,38.9,32.740699375922134,63.21392606875441,41.7,34.027455697121994,59.503513205265996,43.1,34.79075915477924,57.13338654461839,44.2,35.58401146047671,54.750810546150916,44.6,35.89648604070239,53.81237057830274,45.0,36.37716843705914,52.168254249826674,44.8,36.385282882373254,51.95620309134144,44.0,35.75135348334264,53.93810487096554,42.8,35.10569624693512,55.70274846381998,41.2,34.178297795115625,58.68749752763988,38.7
4177453093,4177453094,417131917,residential,6.0,53.89657504915475,24.14336903889974,34.43822224934896,43.68940226236979,54.18964131673177,61.6484375,64.19090270996094,66.75144449869792,65.7066650390625,66.58660888671875,64.63125610351562,61.89561462402344,59.406901041666664,54.14551798502604,46.922505696614586,29.059871867553518,74.90616554693774,30.4,29.208773292987736,74.3647082690526,32.9,29.973649374569934,72.07521159630056,35.6,31.40175828546374,67.38190998057291,38.9,32.740699375922134,63.21392606875441,41.7,34.027455697121994,59.503513205265996,43.1,34.79075915477924,57.13338654461839,44.2,35.58401146047671,54.750810546150916,44.6,35.89648604070239,53.81237057830274,45.0,36.37716843705914,52.168254249826674,44.8,36.385282882373254,51.95620309134144,44.0,35.75135348334264,53.93810487096554,42.8,35.10569624693512,55.70274846381998,41.2,34.178297795115625,58.68749752763988,38.7
4177453092,4177453091,417131914,residential,6.0,71.66205177732527,24.122455596923828,33.38682174682617,43.31983184814453,54.025123596191406,61.50103759765625,64.20118713378906,66.2503890991211,65.2173843383789,66.15802001953125,64.50100708007812,61.8200569152832,59.163848876953125,53.864410400390625,46.60249328613281,29.06210745831092,74.89937972503225,30.4,29.211216125283613,74.35689746262777,32.7,29.975190360854093,72.0705567470963,35.6,31.40268318424037,67.378235642249,38.9,32.7410000569682,63.21171217151989,41.7,34.02775073514979,59.49052584190595,43.1,34.790887416581896,57.12304561594056,44.1,35.5829228192479,54.74033541184201,44.4,35.89522232651399,53.80447201321241,44.9,36.37535847349216,52.16810912400383,44.8,36.38448735456395,51.95131111541077,44.0,35.74985692451078,53.93395459180315,42.7,35.1059357317086,55.69341539243538,41.1,34.17873005772706,58.678687130182134,38.7
4177453091,4177453092,417131914,residential,6.0,71.66205177732527,24.122455596923828,33.38682174682617,43.31983184814453,54.025123596191406,61.50103759765625,64.20118713378906,66.2503890991211,65.2173843383789,66.15802001953125,64.50100708007812,61.8200569152832,59.163848876953125,53.864410400390625,46.60249328613281,29.06210745831092,74.89937972503225,30.4,29.211216125283613,74.35689746262777,32.7,29.975190360854093,72.0705567470963,35.6,31.40268318424037,67.378235642249,38.9,32.7410000569682,63.21171217151989,41.7,34.02775073514979,59.49052584190595,43.1,34.790887416581896,57.12304561594056,44.1,35.5829228192479,54.74033541184201,44.4,35.89522232651399,53.80447201321241,44.9,36.37535847349216,52.16810912400383,44.8,36.38448735456395,51.95131111541077,44.0,35.74985692451078,53.93395459180315,42.7,35.1059357317086,55.69341539243538,41.1,34.17873005772706,58.678687130182134,38.7
4177453094,4177453096,417131905,residential,6.0,31.416675858355255,24.096126556396484,34.28822326660156,43.44369125366211,54.0887451171875,61.61292266845703,64.2908706665039,66.97210693359375,66.07015991210938,66.84992980957031,64.40516662597656,61.60218811035156,58.91880416870117,53.48926544189453,46.224979400634766,29.059182181519866,74.9048815849468,30.4,29.207827865836943,74.36487739749376,32.9,29.973401126046728,72.07208707322252,35.6,31.40240395037872,67.3772582489697,38.9,32.74213610351105,63.207571952185816,41.7,34.02932526538157,59.492743974445126,43.1,34.79057456461235,57.127859271265145,44.2,35.58566471584479,54.740168464686576,44.6,35.89800330478042,53.80383168715451,45.0,36.38030985934284,52.155276155422925,44.8,36.38648469554467,51.94694980243758,44.0,35.75245698513431,53.93149866162289,42.7,35.10599725031476,55.70053444653941,41.0,34.178234775760764,58.68085252144585,38.6
4177453096,4177453094,417131905,residential,6.0,31.416675858355255,24.096126556396484,34.28822326660156,43.44369125366211,54.0887451171875,61.61292266845703,64.2908706665039,66.97210693359375,66.07015991210938,66.84992980957031,64.40516662597656,61.60218811035156,58.91880416870117,53.48926544189453,46.224979400634766,29.059182181519866,74.9048815849468,30.4,29.207827865836943,74.36487739749376,32.9,29.973401126046728,72.07208707322252,35.6,31.40240395037872,67.3772582489697,38.9,32.74213610351105,63.207571952185816,41.7,34.02932526538157,59.492743974445126,43.1,34.79057456461235,57.127859271265145,44.2,35.58566471584479,54.740168464686576,44.6,35.89800330478042,53.80383168715451,45.0,36.38030985934284,52.155276155422925,44.8,36.38648469554467,51.94694980243758,44.0,35.75245698513431,53.93149866162289,42.7,35.10599725031476,55.70053444653941,41.0,34.178234775760764,58.68085252144585,38.6
4177453094,4177453092,417131905,residential,6.0,31.38834430369787,24.098439534505207,34.36582946777344,43.62333679199219,54.19036865234375,61.67896525065104,64.36629740397136,66.26497395833333,65.26022338867188,66.0697733561198,64.14121500651042,61.41470845540365,58.723286946614586,53.369537353515625,46.07067362467448,29.061471909671596,74.89675745913057,30.4,29.21029136428873,74.35613526335517,32.9,29.97506827987776,72.06576820853046,35.6,31.40370981255919,67.37135446185576,38.9,32.74298709292526,63.20276728605256,41.7,34.03031656022158,59.47378302641643,43.1,34.790662561412404,57.11397400531435,44.1,35.584861893634006,54.72451656877307,44.5,35.89696989472294,53.79194388397415,44.8,36.379155941004605,52.151000135262066,44.7,36.38591234330829,51.9382807057488,43.9,35.75099111135772,53.924757511119076,42.6,35.106327005914515,55.689098134141275,41.0,34.17871321507425,58.66837907184415,38.5
4177453092,4177453094,417131905,residential,6.0,31.38834430369787,24.098439534505207,34.36582946777344,43.62333679199219,54.19036865234375,61.67896525065104,64.36629740397136,66.26497395833333,65.26022338867188,66.0697733561198,64.14121500651042,61.41470845540365,58.723286946614586,53.369537353515625,46.07067362467448,29.061471909671596,74.89675745913057,30.4,29.21029136428873,74.35613526335517,32.9,29.97506827987776,72.06576820853046,35.6,31.40370981255919,67.37135446185576,38.9,32.74298709292526,63.20276728605256,41.7,34.03031656022158,59.47378302641643,43.1,34.790662561412404,57.11397400531435,44.1,35.584861893634006,54.72451656877307,44.5,35.89696989472294,53.79194388397415,44.8,36.379155941004605,52.151000135262066,44.7,36.38591234330829,51.9382807057488,43.9,35.75099111135772,53.924757511119076,42.6,35.106327005914515,55.689098134141275,41.0,34.17871321507425,58.66837907184415,38.5
4177451184,4177451183,417131898,residential,6.0,55.77195943836782,24.12908426920573,34.30114491780599,43.42654927571615,53.916351318359375,61.23759969075521,63.833719889322914,66.45292663574219,65.53539021809895,66.58890787760417,65.4859110514323,62.87703959147135,60.38224792480469,55.13773091634115,47.88562520345052,29.066667029976365,74.88886904303232,30.4,29.216268766309526,74.34306163068119,32.9,29.97804324388005,72.06549868947553,35.6,31.403460356121112,67.37709598957221,38.9,32.7399869238858,63.21470921827031,41.6,34.02638527543755,59.482696607322985,43.0,34.79137757949039,57.113241479528654,44.1,35.57996240725337,54.735228354354504,44.5,35.89202063124428,53.800742076965854,45.0,36.36979463834662,52.18000628915938,45.0,36.382337852735034,51.95253642165629,44.3,35.7467807284348,53.93333763155221,43.0,35.106239278554845,55.68067233375843,41.4,34.17957768337922,58.671710212182575,38.9
4177451183,4177451184,417131898,residential,6.0,55.77195943836782,24.12908426920573,34.30114491780599,43.42654927571615,53.916351318359375,61.23759969075521,63.833719889322914,66.45292663574219,65.53539021809895,66.58890787760417,65.4859110514323,62.87703959147135,60.38224792480469,55.13773091634115,47.88562520345052,29.066667029976365,74.88886904303232,30.4,29.216268766309526,74.34306163068119,32.9,29.97804324388005,72.06549868947553,35.6,31.403460356121112,67.37709598957221,38.9,32.7399869238858,63.21470921827031,41.6,34.02638527543755,59.482696607322985,43.0,34.79137757949039,57.113241479528654,44.1,35.57996240725337,54.735228354354504,44.5,35.89202063124428,53.800742076965854,45.0,36.36979463834662,52.18000628915938,45.0,36.382337852735034,51.95253642165629,44.3,35.7467807284348,53.93333763155221,43.0,35.106239278554845,55.68067233375843,41.4,34.17957768337922,58.671710212182575,38.9
4177451183,4177445990,417131895,residential,6.0,146.64132612181763,24.106813218858505,33.123881022135414,41.79486762152778,52.343902587890625,59.4951171875,62.048183865017364,64.61825900607639,63.835408528645836,64.90045166015625,63.842488606770836,61.29381646050347,58.828342013888886,53.54161919487847,46.25279405381944,29.07400239788228,74.86852061414554,30.4,29.224001405513633,74.31863615332128,32.6,29.982751482434953,72.05286730167549,35.2,31.405287008314648,67.37065315570558,38.5,32.73964480062327,63.21359173149742,41.2,34.026020078767914,59.463007586260574,42.5,34.792324826889306,57.09396320835591,43.7,35.577156395371865,54.719207683931586,44.1,35.88859502987801,53.78785534287183,44.6,36.364065831904554,52.18687912935979,44.6,36.38037508154393,51.946250673824665,43.9,35.743254443436804,53.92616259024805,42.6,35.107292911581915,55.65820923697192,41.0,34.18104649850966,58.65520450579472,38.6
4177445990,4177451183,417131895,residential,6.0,146.64132612181763,24.106813218858505,33.123881022135414,41.79486762152778,52.343902587890625,59.4951171875,62.048183865017364,64.61825900607639,63.835408528645836,64.90045166015625,63.842488606770836,61.29381646050347,58.828342013888886,53.54161919487847,46.25279405381944,29.07400239788227,74.86852061414554,30.4,29.224001405513633,74.3186361533213,32.6,29.982751482434953,72.05286730167549,35.2,31.405287008314644,67.37065315570557,38.5,32.739644800623275,63.213591731497424,41.2,34.026020078767914,59.463007586260595,42.5,34.7923248268893,57.09396320835591,43.7,35.577156395371865,54.7192076839316,44.1,35.88859502987802,53.78785534287183,44.6,36.36406583190456,52.186879129359795,44.6,36.38037508154393,51.946250673824665,43.9,35.743254443436804,53.92616259024806,42.6,35.10729291158193,55.65820923697194,41.0,34.18104649850966,58.65520450579472,38.6
4177453090,4177453089,417131910,residential,6.0,72.03310445747708,24.029096603393555,32.22872543334961,42.21979522705078,52.70011901855469,59.93525695800781,62.480735778808594,64.71632385253906,63.796722412109375,64.77693939208984,63.18947219848633,60.65339279174805,58.010040283203125,52.60239028930664,45.30889892578125,29.06430409034164,74.8938521243788,30.4,29.213645269583385,74.34996262675341,32.4,29.97660605238568,72.06753100385045,35.3,31.403207544177306,67.37681280584128,38.6,32.740726343535954,63.212140666191964,41.3,34.02734815550366,59.48413335904844,42.7,34.79110776593068,57.116720149206216,43.7,35.58155435129657,54.73569056073831,44.1,35.89372936471385,53.801029801678794,44.5,36.37285956265977,52.1723678882462,44.5,36.38349487479965,51.95047002985536,43.7,35.74833555865451,53.93270201878074,42.5,35.10608585526534,55.686452082205356,40.8,34.179139624411334,58.67385380280192,38.4
4177453089,4177453090,417131910,residential,6.0,72.03310445747708,24.029096603393555,32.22872543334961,42.21979522705078,52.70011901855469,59.93525695800781,62.480735778808594,64.71632385253906,63.796722412109375,64.77693939208984,63.18947219848633,60.65339279174805,58.010040283203125,52.60239028930664,45.30889892578125,29.06430409034164,74.8938521243788,30.4,29.213645269583385,74.34996262675341,32.4,29.97660605238568,72.06753100385045,35.3,31.403207544177306,67.37681280584128,38.6,32.740726343535954,63.212140666191964,41.3,34.02734815550366,59.48413335904844,42.7,34.79110776593068,57.116720149206216,43.7,35.58155435129657,54.73569056073831,44.1,35.89372936471385,53.801029801678794,44.5,36.37285956265977,52.1723678882462,44.5,36.38349487479965,51.95047002985536,43.7,35.74833555865451,53.93270201878074,42.5,35.10608585526534,55.686452082205356,40.8,34.179139624411334,58.67385380280192,38.4
4177451183,4177453090,417131895,residential,6.0,30.58286488021206,23.8907470703125,32.530391693115234,41.69105911254883,51.68976593017578,58.65226745605469,61.05895233154297,62.938453674316406,62.04988098144531,62.85964584350586,61.79108810424805,59.43146896362305,56.72877502441406,51.19471740722656,43.84056091308594,29.065850462192554,74.885914647377,30.4,29.215155748553066,74.34258419698413,32.5,29.977872608030605,72.06017726998655,35.2,31.404643530063503,67.36901019914252,38.4,32.74226044953144,63.2042977012946,41.0,34.029275229964156,59.462351000030175,42.3,34.79123705777105,57.102079579369956,43.3,35.581826417870076,54.7170307135778,43.7,35.89374451313453,53.786523610844526,44.1,36.37358476794512,52.16168634151019,44.1,36.383734907045216,51.93822007409707,43.4,35.74772087004758,53.92369587777898,42.2,35.106483795599466,55.67608677720079,40.5,34.17950713468287,58.65996698608423,38.0
4177453090,4177451183,417131895,residential,6.0,30.58286488021206,23.8907470703125,32.530391693115234,41.69105911254883,51.68976593017578,58.65226745605469,61.05895233154297,62.938453674316406,62.04988098144531,62.85964584350586,61.79108810424805,59.43146896362305,56.72877502441406,51.19471740722656,43.84056091308594,29.065850462192554,74.885914647377,30.4,29.215155748553066,74.34258419698413,32.5,29.977872608030605,72.06017726998655,35.2,31.404643530063503,67.36901019914252,38.4,32.74226044953144,63.2042977012946,41.0,34.029275229964156,59.462351000030175,42.3,34.79123705777105,57.102079579369956,43.3,35.581826417870076,54.7170307135778,43.7,35.89374451313453,53.786523610844526,44.1,36.37358476794512,52.16168634151019,44.1,36.383734907045216,51.93822007409707,43.4,35.74772087004758,53.92369587777898,42.2,35.106483795599466,55.67608677720079,40.5,34.17950713468287,58.65996698608423,38.0
5977768720,4177451183,633233340,steps,2.0,20.543047038390995,23.886089324951172,32.9451789855957,41.805606842041016,51.654296875,58.575050354003906,60.94776153564453,62.88078308105469,62.07329559326172,62.84035873413086,61.81814956665039,59.49113082885742,56.77686309814453,51.23998260498047,43.846534729003906,29.067229115914255,74.88209913234904,30.4,29.21664269423966,74.33805505058085,32.6,29.978771089545408,72.0578816833836,35.2,31.405008211085278,67.36772070933698,38.4,32.742182218027864,63.204078748340116,41.0,34.02916510935259,59.45790185082989,42.3,34.79143573146774,57.09791112720969,43.3,35.58110809729466,54.71372210899309,43.7,35.89293312997653,53.783983197748,44.1,36.37221418377701,52.16358981679936,44.1,36.38322735654865,51.937199206571776,43.5,35.74685800730192,53.922616377668895,42.2,35.10660090696946,55.67173429382402,40.5,34.179771563162646,58.656673044129334,38.0
4177451183,5977768720,633233340,steps,2.0,20.543047038390995,23.886089324951172,32.9451789855957,41.805606842041016,51.654296875,58.575050354003906,60.94776153564453,62.88078308105469,62.07329559326172,62.84035873413086,61.81814956665039,59.49113082885742,56.77686309814453,51.23998260498047,43.846534729003906,29.067229115914255,74.88209913234904,30.4,29.21664269423966,74.33805505058085,32.6,29.978771089545408,72.0578816833836,35.2,31.405008211085278,67.36772070933698,38.4,32.742182218027864,63.204078748340116,41.0,34.02916510935259,59.45790185082989,42.3,34.79143573146774,57.09791112720969,43.3,35.58110809729466,54.71372210899309,43.7,35.89293312997653,53.783983197748,44.1,36.37221418377701,52.16358981679936,44.1,36.38322735654865,51.937199206571776,43.5,35.74685800730192,53.922616377668895,42.2,35.10660090696946,55.67173429382402,40.5,34.179771563162646,58.656673044129334,38.0
4177451186,4177453090,417131895,residential,6.0,15.867174355051592,23.68552589416504,29.893482208251953,39.636688232421875,49.4212532043457,56.00210952758789,58.32416915893555,59.35420608520508,58.360599517822266,59.10923385620117,58.154422760009766,55.97543716430664,52.979774475097656,47.212745666503906,39.76291275024414,29.064285128009303,74.8880196225033,30.3,29.213352655666018,74.34629819094113,31.8,29.97699893641438,72.05984540007988,34.7,31.404831782881068,67.36668096495444,37.8,32.7433247448395,63.199984058172014,40.4,34.03066479182914,59.45796528810342,41.7,34.79096767590952,57.10132888322441,42.4,35.58340513117705,54.71222964364543,42.8,35.895314624807334,53.782661822104664,43.2,36.37665476247816,52.15157471293839,43.3,36.38488965792724,51.93269722564733,42.6,35.749022766029164,53.92021687984223,41.3,35.10655612262782,55.677908359537824,39.6,34.17927031424449,58.6577922793791,37.1
4177453090,4177451186,417131895,residential,6.0,15.867174355051592,23.68552589416504,29.893482208251953,39.636688232421875,49.4212532043457,56.00210952758789,58.32416915893555,59.35420608520508,58.360599517822266,59.10923385620117,58.154422760009766,55.97543716430664,52.979774475097656,47.212745666503906,39.76291275024414,29.064285128009303,74.8880196225033,30.3,29.213352655666018,74.34629819094113,31.8,29.97699893641438,72.05984540007988,34.7,31.404831782881068,67.36668096495444,37.8,32.7433247448395,63.199984058172014,40.4,34.03066479182914,59.45796528810342,41.7,34.79096767590952,57.10132888322441,42.4,35.58340513117705,54.71222964364543,42.8,35.895314624807334,53.782661822104664,43.2,36.37665476247816,52.15157471293839,43.3,36.38488965792724,51.93269722564733,42.6,35.749022766029164,53.92021687984223,41.3,35.10655612262782,55.677908359537824,39.6,34.17927031424449,58.6577922793791,37.1
4177453092,4177451186,417131905,residential,6.0,16.128181263278023,23.885221481323242,32.20722579956055,41.798065185546875,51.93278503417969,58.97370147705078,61.43560791015625,63.193031311035156,62.253089904785156,63.087135314941406,61.96080017089844,59.549774169921875,56.78822708129883,51.232093811035156,43.81846618652344,29.06321239510271,74.89060156255209,30.4,29.21215460786989,74.34955017963783,32.4,29.9763177923575,72.06108690176976,35.2,31.404632227227463,67.36710172680363,38.4,32.743550287352356,63.19941193392109,41.1,34.03098323713105,59.4604057961443,42.4,34.79080852371555,57.10405082612113,43.3,35.584210663063125,54.713660128311915,43.7,35.89615562356609,53.78366521680778,44.1,36.37813782429094,52.148481818253266,44.2,36.38546572342321,51.932353362956114,43.5,35.74986567732199,53.920190771520176,42.2,35.10654315493382,55.68092242382593,40.5,34.1790807036366,58.659571611412616,38.0
4177451186,4177453092,417131905,residential,6.0,16.128181263278023,23.885221481323242,32.20722579956055,41.798065185546875,51.93278503417969,58.97370147705078,61.43560791015625,63.193031311035156,62.253089904785156,63.087135314941406,61.96080017089844,59.549774169921875,56.78822708129883,51.232093811035156,43.81846618652344,29.06321239510271,74.89060156255209,30.4,29.21215460786989,74.34955017963783,32.4,29.9763177923575,72.06108690176976,35.2,31.404632227227463,67.36710172680363,38.4,32.743550287352356,63.19941193392109,41.1,34.03098323713105,59.4604057961443,42.4,34.79080852371555,57.10405082612113,43.3,35.584210663063125,54.713660128311915,43.7,35.89615562356609,53.78366521680778,44.1,36.37813782429094,52.148481818253266,44.2,36.38546572342321,51.932353362956114,43.5,35.74986567732199,53.920190771520176,42.2,35.10654315493382,55.68092242382593,40.5,34.1790807036366,58.659571611412616,38.0
4177446032,4310015170,417129164,residential,6.0,26.725852620086027,24.085917154947918,32.974779764811196,43.11274719238281,53.94098917643229,61.468221028645836,64.25753784179688,65.53252665201823,64.49242146809895,65.20567321777344,63.92225646972656,61.3266855875651,58.60364278157552,53.119527180989586,42.569480895996094,29.058698359922968,74.89988760754247,30.4,29.20691467262766,74.36207589793942,32.6,29.973511930969703,72.06405453512478,35.5,31.404080566753432,67.36667812629791,38.9,32.745123510476624,63.194166520968686,41.7,34.03325118726741,59.4676010334535,43.1,34.79015060946622,57.11403701653878,43.9,35.58878159096965,54.71560603387319,44.3,35.900689823692275,53.78425578480112,44.6,36.386261466552064,52.12871149053284,44.7,36.38874361495941,51.92637990583052,43.9,35.75427934407196,53.91652603604599,42.6,35.10685082040599,55.692406229542016,40.9,34.17835184091077,58.66434068390067,37.8
4310015170,4177446032,417129164,residential,6.0,26.725852620086027,24.085917154947918,32.974779764811196,43.11274719238281,53.94098917643229,61.468221028645836,64.25753784179688,65.53252665201823,64.49242146809895,65.20567321777344,63.92225646972656,61.3266855875651,58.60364278157552,53.119527180989586,42.569480895996094,29.058698359922968,74.89988760754247,30.4,29.20691467262766,74.36207589793942,32.6,29.973511930969703,72.06405453512478,35.5,31.404080566753432,67.36667812629791,38.9,32.745123510476624,63.194166520968686,41.7,34.03325118726741,59.4676010334535,43.1,34.79015060946622,57.11403701653878,43.9,35.58878159096965,54.71560603387319,44.3,35.900689823692275,53.78425578480112,44.6,36.386261466552064,52.12871149053284,44.7,36.38874361495941,51.92637990583052,43.9,35.75427934407196,53.91652603604599,42.6,35.10685082040599,55.692406229542016,40.9,34.17835184091077,58.66434068390067,37.8
